sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation	argumentTypeId
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/85892795	refute												https://www.inaturalist.org/observations/85892795		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/85892821	refute												https://www.inaturalist.org/observations/85892821		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/85904896	refute												https://www.inaturalist.org/observations/85904896		https://en.wiktionary.org/wiki/refute
		Stenurella melanura							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Seseli libanotis				https://www.inaturalist.org/observations/86152598	refute												https://www.inaturalist.org/observations/86152598		https://en.wiktionary.org/wiki/refute
		Oedemera podagrariae							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Seseli libanotis				https://www.inaturalist.org/observations/86152602	refute												https://www.inaturalist.org/observations/86152602		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/86152626	refute												https://www.inaturalist.org/observations/86152626		https://en.wiktionary.org/wiki/refute
		Psyllobora vigintiduopunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Carpinus betulus				https://www.inaturalist.org/observations/86152651	refute												https://www.inaturalist.org/observations/86152651		https://en.wiktionary.org/wiki/refute
		Rutpela maculata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Seseli libanotis				https://www.inaturalist.org/observations/86158610	refute												https://www.inaturalist.org/observations/86158610		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745728	refute												https://www.inaturalist.org/observations/86745728		https://en.wiktionary.org/wiki/refute
		Oenopia conglobata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745732	refute												https://www.inaturalist.org/observations/86745732		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745734	refute												https://www.inaturalist.org/observations/86745734		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745745	refute												https://www.inaturalist.org/observations/86745745		https://en.wiktionary.org/wiki/refute
		Oenopia conglobata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745748	refute												https://www.inaturalist.org/observations/86745748		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/86745751	refute												https://www.inaturalist.org/observations/86745751		https://en.wiktionary.org/wiki/refute
		Calvia quatuordecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Corylus avellana				https://www.inaturalist.org/observations/86757888	refute												https://www.inaturalist.org/observations/86757888		https://en.wiktionary.org/wiki/refute
		Vibidia duodecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Corylus avellana				https://www.inaturalist.org/observations/86757895	refute												https://www.inaturalist.org/observations/86757895		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/86757913	refute												https://www.inaturalist.org/observations/86757913		https://en.wiktionary.org/wiki/refute
		Pseudovadonia livida							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Achillea millefolium				https://www.inaturalist.org/observations/86762151	refute												https://www.inaturalist.org/observations/86762151		https://en.wiktionary.org/wiki/refute
		Oedemera nobilis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Achillea millefolium				https://www.inaturalist.org/observations/86762156	refute												https://www.inaturalist.org/observations/86762156		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Prunus avium				https://www.inaturalist.org/observations/87186723	refute												https://www.inaturalist.org/observations/87186723		https://en.wiktionary.org/wiki/refute
		Calvia quatuordecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Prunus avium				https://www.inaturalist.org/observations/87186725	refute												https://www.inaturalist.org/observations/87186725		https://en.wiktionary.org/wiki/refute
		Oenopia conglobata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Prunus avium				https://www.inaturalist.org/observations/87186726	refute												https://www.inaturalist.org/observations/87186726		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/87186727	refute												https://www.inaturalist.org/observations/87186727		https://en.wiktionary.org/wiki/refute
		Platynaspis luteorubra							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus nigra				https://www.inaturalist.org/observations/89686002	refute												https://www.inaturalist.org/observations/89686002		https://en.wiktionary.org/wiki/refute
		Saperda populnea							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/91579880	refute												https://www.inaturalist.org/observations/91579880		https://en.wiktionary.org/wiki/refute
		Chilocorus renipustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/92235754	refute												https://www.inaturalist.org/observations/92235754		https://en.wiktionary.org/wiki/refute
		Oenopia conglobata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Betula pendula				https://www.inaturalist.org/observations/93853464	refute												https://www.inaturalist.org/observations/93853464		https://en.wiktionary.org/wiki/refute
		Vibidia duodecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Corylus avellana				https://www.inaturalist.org/observations/93853476	refute												https://www.inaturalist.org/observations/93853476		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/93853528	refute												https://www.inaturalist.org/observations/93853528		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus nigra				https://www.inaturalist.org/observations/93853539	refute												https://www.inaturalist.org/observations/93853539		https://en.wiktionary.org/wiki/refute
		Pogonocherus hispidus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/94688188	refute												https://www.inaturalist.org/observations/94688188		https://en.wiktionary.org/wiki/refute
		Chilocorus renipustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Tilia				https://www.inaturalist.org/observations/94688197	refute												https://www.inaturalist.org/observations/94688197		https://en.wiktionary.org/wiki/refute
		Demetrias imperialis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Phragmites australis				https://www.inaturalist.org/observations/94695233	refute												https://www.inaturalist.org/observations/94695233		https://en.wiktionary.org/wiki/refute
		Anisosticta novemdecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Phragmites australis				https://www.inaturalist.org/observations/94695241	refute												https://www.inaturalist.org/observations/94695241		https://en.wiktionary.org/wiki/refute
		Calvia quatuordecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/94716951	refute												https://www.inaturalist.org/observations/94716951		https://en.wiktionary.org/wiki/refute
		Anisosticta novemdecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Phragmites australis				https://www.inaturalist.org/observations/95836550	refute												https://www.inaturalist.org/observations/95836550		https://en.wiktionary.org/wiki/refute
		Coccidula scutellata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Phragmites australis				https://www.inaturalist.org/observations/95836552	refute												https://www.inaturalist.org/observations/95836552		https://en.wiktionary.org/wiki/refute
